"","equi_c_output"
"6727",0.42510069890625
"6728",0.42510069890625
"6729",0.42510069890625
"6730",0.42510069890625
"6731",0.42510069890625
"6732",0.42510069890625
"6733",0.42510069890625
"6734",0.42510069890625
"6735",0.42510069890625
"6736",0.42510069890625
"6737",0.42510069890625
"6738",0.42510069890625
"6739",0.42510069890625
"6740",0.42510069890625
"6741",0.0413059488657066
"6742",0.42510069890625
"6743",0.42510069890625
"6744",0.42510069890625
"6745",0.42510069890625
"6746",0.42510069890625
"6747",0.42510069890625
"6748",0.42510069890625
"6749",0.42510069890625
"6750",0.42510069890625
"6751",0.42510069890625
"6752",0.42510069890625
"6753",0.42510069890625
"6754",0.0413059488657066
"6755",0.42510069890625
"6756",0.0413059488657066
"6757",0.42510069890625
"6758",0.42510069890625
"6759",-9.27345329008875
"6760",0.42510069890625
"6761",0.42510069890625
"6762",2.55248865963932
"6763",0.42510069890625
"6764",0.42510069890625
"6765",0.42510069890625
"6766",0.42510069890625
"6767",0.42510069890625
"6768",0.42510069890625
"6769",0.0413059488657066
"6770",0.42510069890625
"6771",0.42510069890625
"6772",0.42510069890625
"6773",0.0413059488657066
"6774",0.0413059488657066
"6775",0.42510069890625
"6776",0.42510069890625
"6777",0.42510069890625
"6778",0.42510069890625
"6779",-9.27345329008875
"6780",0.42510069890625
"6781",0.42510069890625
"6782",0.42510069890625
"6783",0.42510069890625
"6784",0.42510069890625
"6785",0.42510069890625
"6786",0.42510069890625
"6787",0.0413059488657066
"6788",0.42510069890625
"6789",0.42510069890625
"6790",0.42510069890625
"6791",0.42510069890625
"6792",-0.672710941731342
"6793",0.42510069890625
"6794",0.42510069890625
"6795",0.42510069890625
"6796",0.42510069890625
"6797",0.0413059488657066
"6798",0.42510069890625
"6799",0.42510069890625
"6800",0.42510069890625
"6801",-0.672710941731342
"6802",0.42510069890625
"6803",0.130000361347536
"6804",0.0413059488657066
"6805",0.42510069890625
"6806",0.42510069890625
"6807",0.42510069890625
"6808",0.42510069890625
"6809",0.42510069890625
"6810",0.42510069890625
"6811",-0.672710941731342
"6812",0.42510069890625
"6813",0.0413059488657066
"6814",0.0413059488657066
"6815",0.0413059488657066
"6816",0.42510069890625
"6817",0.42510069890625
"6818",0.42510069890625
"6819",0.42510069890625
"6820",0.42510069890625
"6821",0.42510069890625
"6822",0.42510069890625
"6823",0.42510069890625
"6824",0.0413059488657066
"6825",0.42510069890625
"6826",0.42510069890625
"6827",0.42510069890625
"6828",0.42510069890625
"6829",0.42510069890625
"6830",0.42510069890625
"6831",0.42510069890625
"6832",0.42510069890625
"6833",0.42510069890625
"6834",0.42510069890625
"6835",0.42510069890625
"6836",0.42510069890625
"6837",0.42510069890625
"6838",0.42510069890625
"6839",0.42510069890625
"6840",0.0413059488657066
"6841",0.42510069890625
"6842",0.42510069890625
"6843",0.42510069890625
"6844",0.42510069890625
"6845",0.42510069890625
"6846",0.42510069890625
"6847",0.42510069890625
"6848",0.42510069890625
"6849",0.42510069890625
"6850",0.0413059488657066
"6851",0.42510069890625
"6852",0.42510069890625
"6853",0.42510069890625
"6854",0.42510069890625
"6855",0.42510069890625
"6856",0.42510069890625
"6857",0.42510069890625
"6858",0.42510069890625
"6859",0.42510069890625
"6860",0.42510069890625
"6861",0.42510069890625
"6862",-0.672710941731342
"6863",0.42510069890625
"6864",0.42510069890625
"6865",0.42510069890625
"6866",0.42510069890625
"6867",0.951641857417612
"6868",2.55248865963932
"6869",0.42510069890625
"6870",0.42510069890625
"6871",0.42510069890625
"6872",0.42510069890625
"6873",0.42510069890625
"6874",0.42510069890625
"6875",0.42510069890625
"6876",0.0413059488657066
"6877",0.42510069890625
"6878",0.42510069890625
"6879",0.42510069890625
"6880",0.42510069890625
"6881",0.42510069890625
"6882",0.0413059488657066
"6883",0.42510069890625
"6884",0.42510069890625
"6885",0.42510069890625
"6886",0.42510069890625
"6887",0.42510069890625
"6888",0.0413059488657066
"6889",0.42510069890625
"6890",0.42510069890625
"6891",0.42510069890625
"6892",0.42510069890625
"6893",0.42510069890625
"6894",0.42510069890625
"6895",0.130000361347536
"6896",0.42510069890625
"6897",0.42510069890625
"6898",0.42510069890625
"6899",0.42510069890625
"6900",0.42510069890625
"6901",0.42510069890625
"6902",0.42510069890625
"6903",0.42510069890625
"6904",0.42510069890625
"6905",2.55248865963932
"6906",0.0413059488657066
"6907",0.42510069890625
"6908",0.42510069890625
"6909",0.42510069890625
"6910",0.42510069890625
"6911",0.42510069890625
"6912",0.42510069890625
"6913",0.42510069890625
"6914",0.42510069890625
"6915",0.42510069890625
"6916",0.42510069890625
"6917",0.42510069890625
"6918",0.42510069890625
"6919",0.42510069890625
"6920",0.42510069890625
"6921",0.42510069890625
"6922",0.42510069890625
"6923",0.42510069890625
"6924",0.42510069890625
"6925",0.42510069890625
"6926",0.42510069890625
"6927",0.42510069890625
"6928",0.42510069890625
"6929",0.42510069890625
"6930",0.42510069890625
"6931",0.42510069890625
"6932",0.42510069890625
"6933",0.0413059488657066
"6934",0.42510069890625
"6935",0.42510069890625
"6936",0.42510069890625
"6937",0.42510069890625
"6938",0.0413059488657066
"6939",0.0413059488657066
"6940",0.42510069890625
"6941",0.42510069890625
"6942",0.42510069890625
"6943",-0.672710941731342
"6944",0.0413059488657066
"6945",-0.672710941731342
"6946",0.42510069890625
"6947",0.42510069890625
"6948",0.42510069890625
"6949",0.42510069890625
"6950",0.42510069890625
"6951",0.42510069890625
"6952",0.42510069890625
"6953",0.42510069890625
"6954",0.42510069890625
"6955",0.42510069890625
"6956",0.42510069890625
"6957",0.42510069890625
"6958",0.0413059488657066
"6959",0.42510069890625
"6960",0.42510069890625
"6961",0.42510069890625
"6962",0.42510069890625
"6963",0.42510069890625
"6964",0.42510069890625
"6965",0.42510069890625
"6966",0.42510069890625
"6967",0.0413059488657066
"6968",0.42510069890625
"6969",0.42510069890625
"6970",0.42510069890625
"6971",0.42510069890625
"6972",0.42510069890625
"6973",0.42510069890625
"6974",0.42510069890625
"6975",0.0413059488657066
"6976",0.42510069890625
"6977",0.42510069890625
"6978",0.42510069890625
"6979",0.42510069890625
"6980",0.42510069890625
"6981",0.42510069890625
"6982",0.42510069890625
"6983",0.42510069890625
"6984",0.42510069890625
"6985",0.42510069890625
"6986",0.42510069890625
"6987",0.42510069890625
"6988",0.42510069890625
"6989",0.42510069890625
"6990",0.42510069890625
"6991",0.42510069890625
"6992",0.42510069890625
"6993",-0.672710941731342
"6994",0.42510069890625
"6995",0.42510069890625
"6996",0.42510069890625
"6997",0.0413059488657066
"6998",0.42510069890625
"6999",0.42510069890625
"7000",0.42510069890625
"7001",0.42510069890625
"7002",0.42510069890625
"7003",0.42510069890625
"7004",0.42510069890625
"7005",0.42510069890625
"7006",0.42510069890625
"7007",0.42510069890625
"7008",0.42510069890625
"7009",0.42510069890625
"7010",0.42510069890625
"7011",0.42510069890625
"7012",0.0413059488657066
"7013",0.42510069890625
"7014",0.42510069890625
"7015",0.42510069890625
"7016",-9.27345329008875
"7017",0.42510069890625
"7018",0.42510069890625
"7019",0.42510069890625
"7020",0.42510069890625
"7021",0.42510069890625
"7022",0.42510069890625
"7023",0.42510069890625
"7024",0.42510069890625
"7025",0.42510069890625
"7026",0.42510069890625
"7027",0.42510069890625
"7028",0.42510069890625
"7029",0.42510069890625
"7030",0.42510069890625
"7031",0.42510069890625
"7032",0.42510069890625
"7033",0.42510069890625
"7034",0.42510069890625
"7035",0.42510069890625
"7036",0.42510069890625
"7037",0.42510069890625
"7038",0.42510069890625
"7039",0.42510069890625
"7040",-9.27345329008875
"7041",0.42510069890625
"7042",0.42510069890625
"7043",0.42510069890625
"7044",0.42510069890625
"7045",0.42510069890625
"7046",-2.79663554017089
"7047",0.42510069890625
"7048",0.42510069890625
"7049",0.42510069890625
"7050",0.42510069890625
"7051",0.42510069890625
"7052",0.42510069890625
"7053",0.42510069890625
"7054",0.42510069890625
"7055",0.42510069890625
"7056",0.42510069890625
"7057",0.42510069890625
"7058",0.42510069890625
"7059",0.42510069890625
"7060",0.0413059488657066
"7061",0.0413059488657066
"7062",0.42510069890625
"7063",0.42510069890625
"7064",0.42510069890625
"7065",0.42510069890625
"7066",0.0413059488657066
"7067",0.42510069890625
"7068",0.42510069890625
"7069",0.42510069890625
"7070",0.0413059488657066
"7071",0.42510069890625
"7072",0.42510069890625
"7073",0.42510069890625
"7074",0.42510069890625
"7075",0.42510069890625
"7076",0.42510069890625
"7077",0.42510069890625
"7078",0.42510069890625
"7079",0.42510069890625
"7080",0.42510069890625
"7081",0.0413059488657066
"7082",0.42510069890625
"7083",0.42510069890625
"7084",0.42510069890625
"7085",0.0413059488657066
"7086",0.42510069890625
"7087",0.42510069890625
"7088",0.42510069890625
"7089",0.0413059488657066
"7090",0.0413059488657066
"7091",0.42510069890625
"7092",0.42510069890625
"7093",0.42510069890625
"7094",0.42510069890625
"7095",0.42510069890625
"7096",0.42510069890625
"7097",0.42510069890625
"7098",0.42510069890625
"7099",0.42510069890625
"7100",0.0413059488657066
"7101",0.0413059488657066
"7102",0.42510069890625
"7103",0.42510069890625
"7104",0.42510069890625
"7105",0.42510069890625
"7106",0.42510069890625
"7107",0.42510069890625
"7108",0.42510069890625
"7109",0.42510069890625
"7110",0.42510069890625
"7111",0.42510069890625
"7112",0.42510069890625
"7113",0.42510069890625
"7114",0.42510069890625
"7115",0.42510069890625
"7116",0.42510069890625
"7117",0.0413059488657066
"7118",0.42510069890625
"7119",-0.672710941731342
"7120",0.0413059488657066
"7121",0.42510069890625
"7122",28.0594443020917
"7123",0.42510069890625
"7124",0.42510069890625
"7125",0.42510069890625
"7126",0.0413059488657066
"7127",0.42510069890625
"7128",0.42510069890625
"7129",0.42510069890625
"7130",0.42510069890625
"7131",0.42510069890625
"7132",0.42510069890625
"7133",0.42510069890625
"7134",-0.672710941731342
"7135",0.42510069890625
"7136",0.0413059488657066
"7137",0.42510069890625
"7138",0.42510069890625
"7139",13.0260111375356
"7140",0.42510069890625
"7141",0.42510069890625
"7142",0.42510069890625
"7143",0.42510069890625
"7144",0.42510069890625
"7145",0.0413059488657066
"7146",0.42510069890625
"7147",0.42510069890625
"7148",0.42510069890625
"7149",0.42510069890625
"7150",0.42510069890625
"7151",0.42510069890625
"7152",0.42510069890625
"7153",0.42510069890625
"7154",0.42510069890625
"7155",0.42510069890625
"7156",0.42510069890625
"7157",0.42510069890625
"7158",0.42510069890625
"7159",0.42510069890625
"7160",0.42510069890625
"7161",0.42510069890625
"7162",0.42510069890625
"7163",0.42510069890625
"7164",0.0413059488657066
"7165",0.42510069890625
"7166",0.42510069890625
"7167",0.42510069890625
"7168",0.0413059488657066
"7169",0.42510069890625
"7170",0.42510069890625
"7171",0.42510069890625
"7172",0.42510069890625
"7173",0.0413059488657066
"7174",0.42510069890625
"7175",0.42510069890625
"7176",0.42510069890625
"7177",0.42510069890625
"7178",0.42510069890625
"7179",0.42510069890625
"7180",0.42510069890625
"7181",0.42510069890625
"7182",0.42510069890625
"7183",0.42510069890625
"7184",0.42510069890625
"7185",0.42510069890625
"7186",0.42510069890625
"7187",0.42510069890625
"7188",0.42510069890625
"7189",0.130000361347536
"7190",0.42510069890625
"7191",0.42510069890625
"7192",0.42510069890625
"7193",0.42510069890625
"7194",0.42510069890625
"7195",0.42510069890625
"7196",0.42510069890625
"7197",0.42510069890625
"7198",0.42510069890625
"7199",2.55248865963932
"7200",0.42510069890625
"7201",0.42510069890625
"7202",-0.280115506509524
"7203",0.42510069890625
"7204",0.42510069890625
"7205",0.42510069890625
"7206",0.42510069890625
"7207",0.42510069890625
"7208",0.0413059488657066
"7209",0.42510069890625
"7210",0.42510069890625
"7211",0.42510069890625
"7212",0.0413059488657066
"7213",0.0413059488657066
"7214",0.42510069890625
"7215",0.42510069890625
"7216",0.42510069890625
"7217",0.42510069890625
"7218",0.0413059488657066
"7219",0.42510069890625
"7220",0.130000361347536
"7221",0.42510069890625
"7222",0.42510069890625
"7223",0.42510069890625
"7224",0.42510069890625
"7225",0.42510069890625
"7226",0.42510069890625
"7227",0.42510069890625
"7228",0.42510069890625
"7229",0.42510069890625
"7230",0.42510069890625
"7231",0.42510069890625
"7232",0.42510069890625
"7233",0.42510069890625
"7234",0.42510069890625
"7235",0.42510069890625
"7236",0.42510069890625
"7237",0.42510069890625
"7238",0.42510069890625
"7239",0.42510069890625
"7240",0.0413059488657066
"7241",0.42510069890625
"7242",-0.672710941731342
"7243",0.42510069890625
"7244",0.42510069890625
"7245",0.42510069890625
"7246",0.42510069890625
"7247",0.42510069890625
"7248",0.42510069890625
"7249",0.42510069890625
"7250",0.42510069890625
"7251",0.42510069890625
"7252",0.42510069890625
"7253",0.0413059488657066
"7254",0.42510069890625
"7255",0.0413059488657066
"7256",0.42510069890625
"7257",-9.27345329008875
"7258",0.42510069890625
"7259",0.42510069890625
"7260",0.42510069890625
"7261",0.42510069890625
"7262",0.42510069890625
"7263",0.42510069890625
"7264",0.42510069890625
"7265",0.42510069890625
"7266",0.42510069890625
"7267",0.42510069890625
"7268",0.42510069890625
"7269",0.42510069890625
"7270",0.42510069890625
"7271",0.42510069890625
"7272",0.42510069890625
"7273",0.0413059488657066
"7274",0.42510069890625
"7275",0.42510069890625
"7276",0.42510069890625
"7277",0.42510069890625
"7278",0.42510069890625
"7279",2.55248865963932
"7280",0.42510069890625
"7281",0.42510069890625
"7282",0.42510069890625
"7283",0.42510069890625
"7284",0.42510069890625
"7285",0.0413059488657066
"7286",0.42510069890625
"7287",0.42510069890625
"7288",0.0413059488657066
"7289",0.0413059488657066
"7290",0.42510069890625
"7291",0.42510069890625
"7292",0.42510069890625
"7293",0.42510069890625
"7294",0.42510069890625
"7295",0.0413059488657066
"7296",0.42510069890625
"7297",0.42510069890625
"7298",0.42510069890625
"7299",0.42510069890625
"7300",0.42510069890625
"7301",0.42510069890625
"7302",0.42510069890625
"7303",0.42510069890625
"7304",0.42510069890625
"7305",0.42510069890625
"7306",0.42510069890625
"7307",2.55248865963932
"7308",0.42510069890625
"7309",0.42510069890625
"7310",0.0413059488657066
"7311",0.0413059488657066
"7312",0.42510069890625
"7313",0.42510069890625
"7314",0.42510069890625
"7315",0.42510069890625
"7316",0.42510069890625
"7317",0.42510069890625
"7318",0.42510069890625
"7319",0.42510069890625
"7320",0.42510069890625
"7321",0.42510069890625
"7322",0.42510069890625
"7323",-0.672710941731342
"7324",0.0413059488657066
"7325",0.42510069890625
"7326",0.42510069890625
"7327",0.42510069890625
"7328",0.42510069890625
"7329",-0.672710941731342
"7330",0.42510069890625
"7331",0.42510069890625
"7332",0.42510069890625
"7333",0.42510069890625
"7334",0.42510069890625
"7335",0.42510069890625
"7336",0.42510069890625
"7337",0.42510069890625
"7338",0.42510069890625
"7339",0.42510069890625
"7340",0.0413059488657066
"7341",0.42510069890625
"7342",0.0413059488657066
"7343",0.42510069890625
"7344",0.0413059488657066
"7345",-0.672710941731342
"7346",0.0413059488657066
"7347",0.42510069890625
"7348",0.42510069890625
"7349",0.42510069890625
"7350",0.42510069890625
"7351",0.42510069890625
"7352",0.42510069890625
"7353",0.42510069890625
"7354",0.42510069890625
"7355",0.42510069890625
"7356",0.42510069890625
"7357",0.42510069890625
"7358",0.42510069890625
"7359",0.42510069890625
"7360",0.42510069890625
"7361",0.42510069890625
"7362",0.0413059488657066
"7363",0.0413059488657066
"7364",0.42510069890625
"7365",0.42510069890625
"7366",-0.672710941731342
"7367",0.42510069890625
"7368",0.42510069890625
"7369",0.42510069890625
"7370",0.42510069890625
"7371",0.42510069890625
"7372",0.42510069890625
"7373",0.42510069890625
"7374",0.42510069890625
"7375",0.42510069890625
"7376",0.42510069890625
"7377",0.42510069890625
"7378",0.42510069890625
"7379",0.42510069890625
"7380",0.42510069890625
"7381",0.42510069890625
"7382",0.42510069890625
"7383",0.42510069890625
"7384",0.42510069890625
"7385",0.42510069890625
"7386",0.42510069890625
"7387",0.42510069890625
"7388",0.42510069890625
"7389",0.42510069890625
"7390",0.42510069890625
"7391",0.42510069890625
"7392",0.42510069890625
"7393",0.42510069890625
"7394",-2.79663554017089
"7395",-9.27345329008875
"7396",0.42510069890625
"7397",0.42510069890625
"7398",0.42510069890625
"7399",0.42510069890625
"7400",0.42510069890625
"7401",0.42510069890625
"7402",0.0413059488657066
"7403",0.42510069890625
"7404",0.42510069890625
"7405",0.42510069890625
"7406",0.42510069890625
"7407",0.42510069890625
"7408",0.42510069890625
"7409",0.42510069890625
"7410",0.42510069890625
"7411",0.42510069890625
"7412",0.42510069890625
"7413",0.42510069890625
"7414",0.42510069890625
"7415",0.42510069890625
"7416",0.42510069890625
"7417",0.42510069890625
"7418",0.0413059488657066
"7419",0.42510069890625
"7420",0.42510069890625
"7421",0.0413059488657066
"7422",0.42510069890625
"7423",0.42510069890625
"7424",0.42510069890625
"7425",0.42510069890625
"7426",0.42510069890625
"7427",0.42510069890625
"7428",0.42510069890625
"7429",0.42510069890625
"7430",0.42510069890625
"7431",0.42510069890625
"7432",0.42510069890625
"7433",0.42510069890625
"7434",0.0413059488657066
"7435",0.0413059488657066
"7436",0.42510069890625
"7437",0.42510069890625
"7438",0.42510069890625
"7439",0.42510069890625
"7440",0.42510069890625
"7441",0.42510069890625
"7442",0.42510069890625
"7443",0.42510069890625
"7444",0.42510069890625
"7445",0.42510069890625
"7446",0.42510069890625
"7447",0.42510069890625
"7448",0.42510069890625
"7449",0.42510069890625
"7450",0.42510069890625
"7451",0.42510069890625
"7452",0.42510069890625
"7453",2.55248865963932
"7454",0.42510069890625
"7455",0.42510069890625
"7456",0.42510069890625
"7457",0.42510069890625
"7458",0.42510069890625
"7459",0.0413059488657066
"7460",0.42510069890625
"7461",0.0413059488657066
"7462",0.42510069890625
"7463",0.42510069890625
"7464",0.42510069890625
"7465",0.0413059488657066
"7466",0.42510069890625
"7467",0.42510069890625
"7468",0.42510069890625
"7469",0.42510069890625
"7470",0.42510069890625
"7471",0.42510069890625
"7472",0.42510069890625
"7473",0.42510069890625
"7474",0.42510069890625
"7475",0.42510069890625
"7476",0.42510069890625
"7477",0.42510069890625
"7478",0.42510069890625
"7479",0.42510069890625
"7480",0.42510069890625
"7481",0.42510069890625
"7482",0.0413059488657066
"7483",0.42510069890625
"7484",0.42510069890625
"7485",0.0413059488657066
"7486",0.42510069890625
"7487",0.42510069890625
"7488",0.42510069890625
"7489",0.42510069890625
"7490",0.42510069890625
"7491",0.42510069890625
"7492",0.42510069890625
"7493",0.0413059488657066
"7494",0.42510069890625
"7495",0.0413059488657066
"7496",0.42510069890625
"7497",0.42510069890625
"7498",0.42510069890625
"7499",0.42510069890625
"7500",0.0413059488657066
"7501",0.42510069890625
"7502",0.42510069890625
"7503",0.0413059488657066
"7504",0.0413059488657066
"7505",0.42510069890625
"7506",0.42510069890625
"7507",0.42510069890625
"7508",0.42510069890625
"7509",0.42510069890625
"7510",0.42510069890625
"7511",0.42510069890625
"7512",0.42510069890625
"7513",0.42510069890625
"7514",0.42510069890625
"7515",0.42510069890625
"7516",0.42510069890625
"7517",0.42510069890625
"7518",0.42510069890625
"7519",0.42510069890625
"7520",0.42510069890625
"7521",1.95928282469349
"7522",0.42510069890625
"7523",0.42510069890625
"7524",0.42510069890625
"7525",0.42510069890625
"7526",0.42510069890625
"7527",0.42510069890625
"7528",0.42510069890625
"7529",0.42510069890625
"7530",0.42510069890625
"7531",0.42510069890625
"7532",0.42510069890625
"7533",0.0413059488657066
"7534",0.0413059488657066
"7535",0.42510069890625
"7536",0.42510069890625
"7537",0.0413059488657066
"7538",0.42510069890625
"7539",0.42510069890625
"7540",0.42510069890625
"7541",0.42510069890625
"7542",0.42510069890625
"7543",0.42510069890625
"7544",0.42510069890625
"7545",0.0413059488657066
"7546",0.42510069890625
"7547",0.42510069890625
"7548",0.42510069890625
"7549",0.42510069890625
"7550",0.42510069890625
"7551",-17.4194796573118
"7552",0.42510069890625
"7553",0.42510069890625
"7554",0.0413059488657066
"7555",0.42510069890625
"7556",0.42510069890625
"7557",0.0413059488657066
"7558",0.42510069890625
"7559",-0.280115506509524
"7560",0.42510069890625
"7561",0.42510069890625
"7562",0.42510069890625
"7563",0.42510069890625
"7564",0.42510069890625
"7565",0.42510069890625
"7566",0.42510069890625
"7567",0.42510069890625
"7568",0.42510069890625
"7569",0.42510069890625
"7570",0.42510069890625
"7571",0.42510069890625
"7572",0.42510069890625
"7573",0.42510069890625
"7574",0.42510069890625
"7575",0.42510069890625
"7576",0.42510069890625
"7577",0.42510069890625
"7578",0.42510069890625
"7579",0.42510069890625
"7580",0.42510069890625
"7581",0.42510069890625
"7582",0.42510069890625
"7583",-0.672710941731342
"7584",0.42510069890625
"7585",0.42510069890625
"7586",0.42510069890625
"7587",0.0413059488657066
"7588",0.42510069890625
"7589",0.42510069890625
"7590",0.42510069890625
"7591",0.42510069890625
"7592",0.42510069890625
"7593",0.42510069890625
"7594",0.42510069890625
"7595",0.42510069890625
"7596",0.42510069890625
"7597",0.42510069890625
"7598",0.42510069890625
"7599",0.42510069890625
"7600",0.42510069890625
"7601",0.42510069890625
"7602",0.42510069890625
"7603",0.42510069890625
"7604",0.0413059488657066
"7605",0.42510069890625
"7606",0.42510069890625
"7607",0.42510069890625
"7608",0.42510069890625
"7609",0.42510069890625
"7610",0.42510069890625
"7611",0.42510069890625
"7612",0.0413059488657066
"7613",0.42510069890625
"7614",0.42510069890625
"7615",0.42510069890625
"7616",0.42510069890625
"7617",0.42510069890625
"7618",0.42510069890625
"7619",-0.672710941731342
"7620",0.42510069890625
"7621",0.42510069890625
"7622",0.0413059488657066
"7623",0.42510069890625
"7624",0.42510069890625
"7625",0.42510069890625
"7626",0.42510069890625
"7627",0.42510069890625
"7628",0.42510069890625
"7629",0.42510069890625
"7630",0.42510069890625
"7631",0.42510069890625
"7632",0.42510069890625
"7633",0.42510069890625
"7634",0.42510069890625
"7635",0.42510069890625
"7636",0.42510069890625
"7637",0.0413059488657066
"7638",0.42510069890625
"7639",0.42510069890625
"7640",0.42510069890625
"7641",0.42510069890625
"7642",0.130000361347536
"7643",0.42510069890625
"7644",0.42510069890625
"7645",0.42510069890625
"7646",0.42510069890625
"7647",0.42510069890625
"7648",0.42510069890625
"7649",0.42510069890625
"7650",0.42510069890625
"7651",0.42510069890625
"7652",0.42510069890625
"7653",0.42510069890625
"7654",0.42510069890625
"7655",0.42510069890625
"7656",0.42510069890625
"7657",0.42510069890625
"7658",0.42510069890625
"7659",0.42510069890625
"7660",0.42510069890625
"7661",0.42510069890625
"7662",0.42510069890625
"7663",0.42510069890625
"7664",0.42510069890625
"7665",0.42510069890625
"7666",0.42510069890625
"7667",0.42510069890625
"7668",0.42510069890625
"7669",0.42510069890625
"7670",0.42510069890625
"7671",0.42510069890625
"7672",0.42510069890625
"7673",0.42510069890625
"7674",0.42510069890625
"7675",0.0413059488657066
"7676",0.42510069890625
"7677",0.42510069890625
"7678",0.42510069890625
"7679",0.42510069890625
"7680",0.42510069890625
"7681",0.42510069890625
"7682",0.42510069890625
"7683",0.42510069890625
"7684",0.0413059488657066
"7685",0.42510069890625
"7686",0.42510069890625
"7687",0.42510069890625
"7688",0.42510069890625
"7689",0.42510069890625
"7690",0.42510069890625
"7691",0.42510069890625
"7692",0.42510069890625
"7693",0.42510069890625
"7694",0.42510069890625
"7695",0.42510069890625
"7696",0.42510069890625
"7697",0.42510069890625
"7698",0.42510069890625
"7699",0.42510069890625
"7700",0.42510069890625
"7701",0.42510069890625
"7702",0.42510069890625
"7703",0.0413059488657066
"7704",0.130000361347536
"7705",0.42510069890625
"7706",0.0413059488657066
"7707",0.42510069890625
"7708",0.42510069890625
"7709",0.0413059488657066
"7710",0.42510069890625
"7711",-0.672710941731342
"7712",0.42510069890625
"7713",0.42510069890625
"7714",0.0413059488657066
"7715",0.42510069890625
"7716",0.42510069890625
"7717",0.42510069890625
"7718",0.42510069890625
"7719",0.42510069890625
"7720",0.42510069890625
"7721",0.42510069890625
"7722",0.0413059488657066
"7723",0.42510069890625
"7724",0.42510069890625
"7725",0.42510069890625
"7726",0.42510069890625
"7727",0.42510069890625
"7728",0.42510069890625
"7729",0.0413059488657066
"7730",0.42510069890625
"7731",0.42510069890625
"7732",0.42510069890625
"7733",0.42510069890625
"7734",0.42510069890625
"7735",0.42510069890625
"7736",0.42510069890625
"7737",0.42510069890625
"7738",0.42510069890625
"7739",0.42510069890625
"7740",0.42510069890625
"7741",0.42510069890625
"7742",0.42510069890625
"7743",0.0413059488657066
"7744",0.0413059488657066
"7745",0.42510069890625
"7746",0.42510069890625
"7747",0.42510069890625
"7748",0.42510069890625
"7749",0.42510069890625
"7750",0.42510069890625
"7751",0.42510069890625
"7752",-0.280115506509524
"7753",0.42510069890625
"7754",0.42510069890625
"7755",-9.27345329008875
"7756",0.42510069890625
"7757",0.42510069890625
"7758",0.42510069890625
"7759",0.42510069890625
"7760",0.42510069890625
"7761",0.42510069890625
"7762",0.42510069890625
"7763",31.6499125750838
"7764",0.42510069890625
"7765",0.42510069890625
"7766",0.42510069890625
"7767",0.42510069890625
"7768",0.0413059488657066
"7769",0.42510069890625
"7770",0.42510069890625
"7771",0.42510069890625
"7772",0.42510069890625
"7773",0.0413059488657066
"7774",0.42510069890625
"7775",0.42510069890625
"7776",0.42510069890625
"7777",0.42510069890625
"7778",0.42510069890625
"7779",0.0413059488657066
"7780",0.42510069890625
"7781",0.42510069890625
"7782",0.42510069890625
"7783",0.42510069890625
"7784",0.0413059488657066
"7785",0.42510069890625
"7786",0.0413059488657066
"7787",0.42510069890625
"7788",2.55248865963932
"7789",0.42510069890625
"7790",0.42510069890625
"7791",0.42510069890625
"7792",0.42510069890625
"7793",0.42510069890625
"7794",0.42510069890625
"7795",0.42510069890625
"7796",0.42510069890625
"7797",0.42510069890625
"7798",0.42510069890625
"7799",31.6499125750838
"7800",0.42510069890625
"7801",0.42510069890625
"7802",0.951641857417612
"7803",0.42510069890625
"7804",0.42510069890625
"7805",-9.27345329008875
"7806",0.42510069890625
"7807",0.42510069890625
"7808",0.42510069890625
"7809",0.42510069890625
"7810",0.42510069890625
"7811",0.42510069890625
"7812",0.0413059488657066
"7813",0.0413059488657066
"7814",0.0413059488657066
"7815",0.42510069890625
"7816",0.42510069890625
"7817",0.42510069890625
"7818",0.42510069890625
"7819",0.42510069890625
"7820",0.42510069890625
"7821",0.42510069890625
"7822",0.42510069890625
"7823",0.0413059488657066
"7824",0.42510069890625
"7825",0.0413059488657066
"7826",0.42510069890625
"7827",0.42510069890625
"7828",0.42510069890625
"7829",0.42510069890625
"7830",0.42510069890625
"7831",0.42510069890625
"7832",0.42510069890625
"7833",0.42510069890625
"7834",0.42510069890625
"7835",0.42510069890625
"7836",0.0413059488657066
"7837",0.42510069890625
"7838",0.0413059488657066
"7839",0.42510069890625
"7840",0.42510069890625
"7841",0.42510069890625
"7842",0.42510069890625
"7843",0.42510069890625
"7844",0.42510069890625
"7845",0.42510069890625
"7846",0.42510069890625
"7847",0.42510069890625
"7848",0.42510069890625
"7849",0.42510069890625
"7850",0.42510069890625
"7851",0.42510069890625
"7852",0.42510069890625
"7853",0.42510069890625
"7854",0.42510069890625
"7855",0.42510069890625
"7856",0.42510069890625
"7857",0.42510069890625
"7858",0.42510069890625
"7859",0.42510069890625
"7860",0.42510069890625
"7861",0.42510069890625
"7862",0.42510069890625
"7863",0.42510069890625
"7864",0.42510069890625
"7865",0.42510069890625
"7866",0.42510069890625
"7867",0.42510069890625
"7868",0.0413059488657066
"7869",0.0413059488657066
"7870",0.42510069890625
"7871",0.42510069890625
"7872",0.42510069890625
"7873",0.0413059488657066
"7874",0.42510069890625
"7875",0.42510069890625
"7876",0.42510069890625
"7877",0.42510069890625
"7878",0.42510069890625
"7879",-9.27345329008875
