"","leaf_no_t","tau","ben_c","alt_ben","alt_output","cost","alt_cost","ben_cost"
"3114",0.416775157347013,0.11482262042001,0.0431386188727397,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0310077519379845
"3115",0.145059731561342,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3116",0.0812154685685437,0.11482262042001,0.00179535395853079,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3117",0.111818572643041,0.11482262042001,0.0327044292190095,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3118",0.160199821316034,0.11482262042001,0.0327044292190095,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3119",0.510841348116702,0.11482262042001,0.0904490032509269,0.14363470693381,0.25845732735382,0,0.04210004952947,0.232558139534884
"3120",0.166352869696536,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3121",0.638635407857206,0.686325582775531,0.00605813378966769,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3122",2.19593843842428,1.71628470702478,0.0782518180218491,0.376856965903634,2.09314167292842,0,0.12962962962963,1.42857142857143
"3123",0.318475614768666,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3124",0.52320295108386,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3125",0.0922298977967011,0.11482262042001,0.0446444406678595,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0520833333333333
"3126",0.0406886998421888,0.11482262042001,0.00179535395853073,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3127",1.38476477137967,0.686325582775531,0.290001792252012,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3128",0.90389795150694,0.11482262042001,5.59489537816099,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3129",0.176666693230932,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3130",1.54762869269422,1.13744954506201,4.42656233478212,2.18664217761088,3.32409172267289,0,0.222222222222222,0
"3131",0.163564448643904,0.11482262042001,2.46004659617051,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3132",0.229776245709747,0.11482262042001,0.0446444406678595,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0520833333333333
"3133",0.459948863843019,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3134",1.38476477137967,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3135",0.176666693230932,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3136",0.100044353273992,0.11482262042001,0.0343142185631658,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3137",0.211790402985233,0.11482262042001,0.194165100024695,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3138",0.459948863843019,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3139",0.502584356050356,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3140",0.0928375340021799,0.11482262042001,0.0431386188727397,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0310077519379845
"3141",0.573275801884024,0.11482262042001,0.0436512280585243,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3142",0.153869865804809,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"3143",0.146848921924611,0.11482262042001,0.0876130192050508,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3144",0.215185190385865,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3145",0.178341223145462,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3146",0.721208735680286,0.11482262042001,0.00713730815617794,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3147",0.204914317169456,0.686325582775531,0.00274287650109479,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.0997506234413965
"3148",0.139279695783217,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3149",0.320625862127014,0.686325582775531,0.00605813378966771,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3150",0.168027399611066,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3151",0.66427150214588,0.11482262042001,0.0904490032509269,0.14363470693381,0.25845732735382,0,0.04210004952947,0.232558139534884
"3152",0.178341223145462,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3153",0.200936586032989,0.11482262042001,0.0318995643672842,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0505050505050505
"3154",0.410161469373198,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3155",0.116935023200018,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3156",0.236006794034003,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3157",1.8626971115968,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3158",1.1379205683186,1.71628470702478,0.00298199624104411,0.376856965903634,2.09314167292842,0,0.12962962962963,0
"3159",0.146734261475872,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,10,0.04210004952947,0.0367647058823529
"3160",0.868391964925357,0.11482262042001,0.112575713757358,0.14363470693381,0.25845732735382,0,0.04210004952947,0.181818181818182
"3161",0.227429271647956,0.686325582775531,0.00605813378966757,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.179640718562874
"3162",0.203762100316767,0.686325582775531,0.00605813378966764,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
